desc_en,date,yoy_inflation
Information & Communication,2024-01-31,-2.219550674505217
Information & Communication,2024-02-29,-2.2064264150500597
Information & Communication,2024-03-31,-2.1765541205930017
Information & Communication,2024-04-30,-2.2506526273088627
Information & Communication,2024-05-31,0.48192615388321924
Information & Communication,2024-06-30,0.43558259496457724
Information & Communication,2024-07-31,0.4987794688423003
Information & Communication,2024-08-31,0.4990994522293041
Information & Communication,2024-09-30,0.45426669280533016
Information & Communication,2024-10-31,-1.6138401063643664
Information & Communication,2024-11-30,-3.651200316429448
Information & Communication,2024-12-31,-5.336097276446764
Information & Communication,2025-01-31,-4.976305766125025
Information & Communication,2025-02-28,-5.022824006095247
Information & Communication,2025-03-31,-5.122918050914688
Information & Communication,2025-04-30,-4.246057622171092
Information & Communication,2025-05-31,-4.865916080788237
Information & Communication,2025-06-30,-4.942262174564701
Information & Communication,2025-07-31,-5.763343777637086
Information & Communication,2025-08-31,-5.007704847989679
"Personal Care, Social Protection & Miscellaneous Goods & Services",2010-01-31,
"Personal Care, Social Protection & Miscellaneous Goods & Services",2010-02-28,
"Personal Care, Social Protection & Miscellaneous Goods & Services",2010-03-31,
"Personal Care, Social Protection & Miscellaneous Goods & Services",2010-04-30,
"Personal Care, Social Protection & Miscellaneous Goods & Services",2010-05-31,
"Personal Care, Social Protection & Miscellaneous Goods & Services",2010-06-30,
"Personal Care, Social Protection & Miscellaneous Goods & Services",2010-07-31,
"Personal Care, Social Protection & Miscellaneous Goods & Services",2010-08-31,
"Personal Care, Social Protection & Miscellaneous Goods & Services",2010-09-30,
"Personal Care, Social Protection & Miscellaneous Goods & Services",2010-10-31,
"Personal Care, Social Protection & Miscellaneous Goods & Services",2010-11-30,
"Personal Care, Social Protection & Miscellaneous Goods & Services",2010-12-31,
"Personal Care, Social Protection & Miscellaneous Goods & Services",2011-01-31,1.2797710257863575
"Personal Care, Social Protection & Miscellaneous Goods & Services",2011-02-28,1.7238972034023137
"Personal Care, Social Protection & Miscellaneous Goods & Services",2011-03-31,1.8055978715173504
"Personal Care, Social Protection & Miscellaneous Goods & Services",2011-04-30,1.8941816050775135
"Personal Care, Social Protection & Miscellaneous Goods & Services",2011-05-31,2.0696705001059037
"Personal Care, Social Protection & Miscellaneous Goods & Services",2011-06-30,1.9884359622755852
"Personal Care, Social Protection & Miscellaneous Goods & Services",2011-07-31,2.532647992458707
"Personal Care, Social Protection & Miscellaneous Goods & Services",2011-08-31,3.5912325711320943
"Personal Care, Social Protection & Miscellaneous Goods & Services",2011-09-30,3.767929112839003
"Personal Care, Social Protection & Miscellaneous Goods & Services",2011-10-31,3.1071001217027416
"Personal Care, Social Protection & Miscellaneous Goods & Services",2011-11-30,3.301582857757601
"Personal Care, Social Protection & Miscellaneous Goods & Services",2011-12-31,3.224584569311066
"Personal Care, Social Protection & Miscellaneous Goods & Services",2012-01-31,2.654685606041963
"Personal Care, Social Protection & Miscellaneous Goods & Services",2012-02-29,3.170348688268305
"Personal Care, Social Protection & Miscellaneous Goods & Services",2012-03-31,2.894388255216134
"Personal Care, Social Protection & Miscellaneous Goods & Services",2012-04-30,2.5349919903876597
"Personal Care, Social Protection & Miscellaneous Goods & Services",2012-05-31,2.1442506626559816
"Personal Care, Social Protection & Miscellaneous Goods & Services",2012-06-30,2.1757564445264013
"Personal Care, Social Protection & Miscellaneous Goods & Services",2012-07-31,2.055544188590719
"Personal Care, Social Protection & Miscellaneous Goods & Services",2012-08-31,1.142270871481782
"Personal Care, Social Protection & Miscellaneous Goods & Services",2012-09-30,0.9681211223026925
"Personal Care, Social Protection & Miscellaneous Goods & Services",2012-10-31,1.5886152846195156
"Personal Care, Social Protection & Miscellaneous Goods & Services",2012-11-30,1.3004713017569656
"Personal Care, Social Protection & Miscellaneous Goods & Services",2012-12-31,1.1099078930109203
"Personal Care, Social Protection & Miscellaneous Goods & Services",2013-01-31,1.8757586382876585
"Personal Care, Social Protection & Miscellaneous Goods & Services",2013-02-28,1.2954495050507095
"Personal Care, Social Protection & Miscellaneous Goods & Services",2013-03-31,1.3777756873143192
"Personal Care, Social Protection & Miscellaneous Goods & Services",2013-04-30,1.2566412522528854
"Personal Care, Social Protection & Miscellaneous Goods & Services",2013-05-31,0.6286904221538485
"Personal Care, Social Protection & Miscellaneous Goods & Services",2013-06-30,0.24716562387828225
"Personal Care, Social Protection & Miscellaneous Goods & Services",2013-07-31,-0.3385317160586529
"Personal Care, Social Protection & Miscellaneous Goods & Services",2013-08-31,0.45747079257060996
"Personal Care, Social Protection & Miscellaneous Goods & Services",2013-09-30,0.29642756416580485
"Personal Care, Social Protection & Miscellaneous Goods & Services",2013-10-31,-0.3347415008168931
"Personal Care, Social Protection & Miscellaneous Goods & Services",2013-11-30,-0.5156373251012529
"Personal Care, Social Protection & Miscellaneous Goods & Services",2013-12-31,-0.71914001922795
"Personal Care, Social Protection & Miscellaneous Goods & Services",2014-01-31,-1.3194708243566728
"Personal Care, Social Protection & Miscellaneous Goods & Services",2014-02-28,-0.6148140108002347
"Personal Care, Social Protection & Miscellaneous Goods & Services",2014-03-31,-0.09412497922786996
"Personal Care, Social Protection & Miscellaneous Goods & Services",2014-04-30,0.34837959512969974
"Personal Care, Social Protection & Miscellaneous Goods & Services",2014-05-31,0.983337206427911
"Personal Care, Social Protection & Miscellaneous Goods & Services",2014-06-30,1.1350246091848342
"Personal Care, Social Protection & Miscellaneous Goods & Services",2014-07-31,1.19514409630792
"Personal Care, Social Protection & Miscellaneous Goods & Services",2014-08-31,0.7408557706695226
"Personal Care, Social Protection & Miscellaneous Goods & Services",2014-09-30,0.35921303993106946
"Personal Care, Social Protection & Miscellaneous Goods & Services",2014-10-31,0.36175547717541134
"Personal Care, Social Protection & Miscellaneous Goods & Services",2014-11-30,0.4492603654496115
"Personal Care, Social Protection & Miscellaneous Goods & Services",2014-12-31,1.075579932155176
"Personal Care, Social Protection & Miscellaneous Goods & Services",2015-01-31,1.5843367026559354
"Personal Care, Social Protection & Miscellaneous Goods & Services",2015-02-28,1.5461663670306152
"Personal Care, Social Protection & Miscellaneous Goods & Services",2015-03-31,1.320265190386273
"Personal Care, Social Protection & Miscellaneous Goods & Services",2015-04-30,3.7286601778067516
"Personal Care, Social Protection & Miscellaneous Goods & Services",2015-05-31,3.771648170814923
"Personal Care, Social Protection & Miscellaneous Goods & Services",2015-06-30,3.9606683897209978
"Personal Care, Social Protection & Miscellaneous Goods & Services",2015-07-31,4.357382174421233
"Personal Care, Social Protection & Miscellaneous Goods & Services",2015-08-31,4.075311102072167
"Personal Care, Social Protection & Miscellaneous Goods & Services",2015-09-30,5.099010908804923
"Personal Care, Social Protection & Miscellaneous Goods & Services",2015-10-31,5.520111274865798
"Personal Care, Social Protection & Miscellaneous Goods & Services",2015-11-30,5.561750261560832
"Personal Care, Social Protection & Miscellaneous Goods & Services",2015-12-31,5.1299472388984855
"Personal Care, Social Protection & Miscellaneous Goods & Services",2016-01-31,4.948265045470437
"Personal Care, Social Protection & Miscellaneous Goods & Services",2016-02-29,4.791754466946893
"Personal Care, Social Protection & Miscellaneous Goods & Services",2016-03-31,4.697488789844853
"Personal Care, Social Protection & Miscellaneous Goods & Services",2016-04-30,2.3169595397286233
"Personal Care, Social Protection & Miscellaneous Goods & Services",2016-05-31,2.2193385682076365
"Personal Care, Social Protection & Miscellaneous Goods & Services",2016-06-30,2.142892246346735
"Personal Care, Social Protection & Miscellaneous Goods & Services",2016-07-31,2.1039654387313638
"Personal Care, Social Protection & Miscellaneous Goods & Services",2016-08-31,2.159744981895633
"Personal Care, Social Protection & Miscellaneous Goods & Services",2016-09-30,1.1956490955817862
"Personal Care, Social Protection & Miscellaneous Goods & Services",2016-10-31,1.0134986294902177
"Personal Care, Social Protection & Miscellaneous Goods & Services",2016-11-30,1.2701803671195535
"Personal Care, Social Protection & Miscellaneous Goods & Services",2016-12-31,1.397806648412269
"Personal Care, Social Protection & Miscellaneous Goods & Services",2017-01-31,1.1892711343781566
"Personal Care, Social Protection & Miscellaneous Goods & Services",2017-02-28,1.1887211726953644
"Personal Care, Social Protection & Miscellaneous Goods & Services",2017-03-31,1.1111000859329054
"Personal Care, Social Protection & Miscellaneous Goods & Services",2017-04-30,1.1976848594866523
"Personal Care, Social Protection & Miscellaneous Goods & Services",2017-05-31,1.249136054656902
"Personal Care, Social Protection & Miscellaneous Goods & Services",2017-06-30,0.9619871328163679
"Personal Care, Social Protection & Miscellaneous Goods & Services",2017-07-31,1.0083680047779389
"Personal Care, Social Protection & Miscellaneous Goods & Services",2017-08-31,0.8640779720889502
"Personal Care, Social Protection & Miscellaneous Goods & Services",2017-09-30,1.1596133805134246
"Personal Care, Social Protection & Miscellaneous Goods & Services",2017-10-31,1.2930675853943279
"Personal Care, Social Protection & Miscellaneous Goods & Services",2017-11-30,0.9201867776528274
"Personal Care, Social Protection & Miscellaneous Goods & Services",2017-12-31,0.7198118662614016
"Personal Care, Social Protection & Miscellaneous Goods & Services",2018-01-31,0.6368522043449689
"Personal Care, Social Protection & Miscellaneous Goods & Services",2018-02-28,-0.01107289288605276
"Personal Care, Social Protection & Miscellaneous Goods & Services",2018-03-31,0.15792156798287924
"Personal Care, Social Protection & Miscellaneous Goods & Services",2018-04-30,-0.027031502267975405
"Personal Care, Social Protection & Miscellaneous Goods & Services",2018-05-31,0.11292519400865064
"Personal Care, Social Protection & Miscellaneous Goods & Services",2018-06-30,-2.4219659026278104
"Personal Care, Social Protection & Miscellaneous Goods & Services",2018-07-31,-2.6045001612181804
"Personal Care, Social Protection & Miscellaneous Goods & Services",2018-08-31,-2.7992806212185313
"Personal Care, Social Protection & Miscellaneous Goods & Services",2018-09-30,-2.8470546189482056
"Personal Care, Social Protection & Miscellaneous Goods & Services",2018-10-31,-2.689416817118066
"Personal Care, Social Protection & Miscellaneous Goods & Services",2018-11-30,-2.5108792552395705
"Personal Care, Social Protection & Miscellaneous Goods & Services",2018-12-31,-2.144713814607768
"Personal Care, Social Protection & Miscellaneous Goods & Services",2019-01-31,-1.7731045558083616
"Personal Care, Social Protection & Miscellaneous Goods & Services",2019-02-28,-1.4116216866827596
"Personal Care, Social Protection & Miscellaneous Goods & Services",2019-03-31,-1.3684607268432925
"Personal Care, Social Protection & Miscellaneous Goods & Services",2019-04-30,-1.345311764859815
"Personal Care, Social Protection & Miscellaneous Goods & Services",2019-05-31,-1.4303845548315055
"Personal Care, Social Protection & Miscellaneous Goods & Services",2019-06-30,1.5545980209164936
"Personal Care, Social Protection & Miscellaneous Goods & Services",2019-07-31,1.9446991124437527
"Personal Care, Social Protection & Miscellaneous Goods & Services",2019-08-31,2.8147622077583727
"Personal Care, Social Protection & Miscellaneous Goods & Services",2019-09-30,2.7465093953610697
"Personal Care, Social Protection & Miscellaneous Goods & Services",2019-10-31,2.5829263852600532
"Personal Care, Social Protection & Miscellaneous Goods & Services",2019-11-30,2.7986193467029463
"Personal Care, Social Protection & Miscellaneous Goods & Services",2019-12-31,2.6962266773763153
"Personal Care, Social Protection & Miscellaneous Goods & Services",2020-01-31,2.57928778160047
"Personal Care, Social Protection & Miscellaneous Goods & Services",2020-02-29,2.4913409433289027
"Personal Care, Social Protection & Miscellaneous Goods & Services",2020-03-31,2.684895829941658
"Personal Care, Social Protection & Miscellaneous Goods & Services",2020-04-30,2.5100158034810347
"Personal Care, Social Protection & Miscellaneous Goods & Services",2020-05-31,2.914819327893052
"Personal Care, Social Protection & Miscellaneous Goods & Services",2020-06-30,3.298500233322796
"Personal Care, Social Protection & Miscellaneous Goods & Services",2020-07-31,3.139071494523614
"Personal Care, Social Protection & Miscellaneous Goods & Services",2020-08-31,3.3228574433700393
"Personal Care, Social Protection & Miscellaneous Goods & Services",2020-09-30,3.061898863636578
"Personal Care, Social Protection & Miscellaneous Goods & Services",2020-10-31,2.973844503280812
"Personal Care, Social Protection & Miscellaneous Goods & Services",2020-11-30,2.517277453636947
"Personal Care, Social Protection & Miscellaneous Goods & Services",2020-12-31,2.330037888442356
"Personal Care, Social Protection & Miscellaneous Goods & Services",2021-01-31,2.2195332613823657
"Personal Care, Social Protection & Miscellaneous Goods & Services",2021-02-28,1.8505697468914768
"Personal Care, Social Protection & Miscellaneous Goods & Services",2021-03-31,1.2014193537353925
"Personal Care, Social Protection & Miscellaneous Goods & Services",2021-04-30,1.3804447778191162
"Personal Care, Social Protection & Miscellaneous Goods & Services",2021-05-31,0.9098570602111846
"Personal Care, Social Protection & Miscellaneous Goods & Services",2021-06-30,0.3814705125565594
"Personal Care, Social Protection & Miscellaneous Goods & Services",2021-07-31,0.06650688388737322
"Personal Care, Social Protection & Miscellaneous Goods & Services",2021-08-31,-0.6458778337436195
"Personal Care, Social Protection & Miscellaneous Goods & Services",2021-09-30,-0.40269881356602005
"Personal Care, Social Protection & Miscellaneous Goods & Services",2021-10-31,-0.19728785554789935
"Personal Care, Social Protection & Miscellaneous Goods & Services",2021-11-30,0.01266732338417871
"Personal Care, Social Protection & Miscellaneous Goods & Services",2021-12-31,0.35829585686876564
"Personal Care, Social Protection & Miscellaneous Goods & Services",2022-01-31,0.390278395675897
"Personal Care, Social Protection & Miscellaneous Goods & Services",2022-02-28,1.0945036095144816
"Personal Care, Social Protection & Miscellaneous Goods & Services",2022-03-31,1.8088889503756576
"Personal Care, Social Protection & Miscellaneous Goods & Services",2022-04-30,1.7951820542828845
"Personal Care, Social Protection & Miscellaneous Goods & Services",2022-05-31,1.8156702556164084
"Personal Care, Social Protection & Miscellaneous Goods & Services",2022-06-30,2.1210920312248605
"Personal Care, Social Protection & Miscellaneous Goods & Services",2022-07-31,1.8887261685643821
"Personal Care, Social Protection & Miscellaneous Goods & Services",2022-08-31,2.088829494679628
"Personal Care, Social Protection & Miscellaneous Goods & Services",2022-09-30,1.9859465889421308
"Personal Care, Social Protection & Miscellaneous Goods & Services",2022-10-31,2.074777417436054
"Personal Care, Social Protection & Miscellaneous Goods & Services",2022-11-30,2.2968149102076785
"Personal Care, Social Protection & Miscellaneous Goods & Services",2022-12-31,2.021615751768918
"Personal Care, Social Protection & Miscellaneous Goods & Services",2023-01-31,1.9508624873537008
"Personal Care, Social Protection & Miscellaneous Goods & Services",2023-02-28,1.9494696394869373
"Personal Care, Social Protection & Miscellaneous Goods & Services",2023-03-31,1.7214003877145125
"Personal Care, Social Protection & Miscellaneous Goods & Services",2023-04-30,1.988782429005654
"Personal Care, Social Protection & Miscellaneous Goods & Services",2023-05-31,2.4047315830267473
"Personal Care, Social Protection & Miscellaneous Goods & Services",2023-06-30,2.223513617628483
"Personal Care, Social Protection & Miscellaneous Goods & Services",2023-07-31,2.523477970876954
"Personal Care, Social Protection & Miscellaneous Goods & Services",2023-08-31,2.3047524340227863
"Personal Care, Social Protection & Miscellaneous Goods & Services",2023-09-30,2.5028659489132843
"Personal Care, Social Protection & Miscellaneous Goods & Services",2023-10-31,2.3820880162132143
"Personal Care, Social Protection & Miscellaneous Goods & Services",2023-11-30,2.380480828412537
"Personal Care, Social Protection & Miscellaneous Goods & Services",2023-12-31,2.6658910384769268
"Personal Care, Social Protection & Miscellaneous Goods & Services",2024-01-31,2.579139650495282
"Personal Care, Social Protection & Miscellaneous Goods & Services",2024-02-29,2.426660812824376
"Personal Care, Social Protection & Miscellaneous Goods & Services",2024-03-31,2.483068619646329
"Personal Care, Social Protection & Miscellaneous Goods & Services",2024-04-30,3.0167850869631168
"Personal Care, Social Protection & Miscellaneous Goods & Services",2024-05-31,2.9259672898259703
"Personal Care, Social Protection & Miscellaneous Goods & Services",2024-06-30,2.6461194401617023
"Personal Care, Social Protection & Miscellaneous Goods & Services",2024-07-31,2.862970814711302
"Personal Care, Social Protection & Miscellaneous Goods & Services",2024-08-31,3.0721517289030262
"Personal Care, Social Protection & Miscellaneous Goods & Services",2024-09-30,2.843974566996098
"Personal Care, Social Protection & Miscellaneous Goods & Services",2024-10-31,3.146643494229855
"Personal Care, Social Protection & Miscellaneous Goods & Services",2024-11-30,3.1338741143943833
"Personal Care, Social Protection & Miscellaneous Goods & Services",2024-12-31,3.0540158677362568
"Personal Care, Social Protection & Miscellaneous Goods & Services",2025-01-31,3.1638057565842788
"Personal Care, Social Protection & Miscellaneous Goods & Services",2025-02-28,3.9031960421834295
"Personal Care, Social Protection & Miscellaneous Goods & Services",2025-03-31,3.814517605416322
"Personal Care, Social Protection & Miscellaneous Goods & Services",2025-04-30,4.297980443646303
"Personal Care, Social Protection & Miscellaneous Goods & Services",2025-05-31,4.0554699300058115
"Personal Care, Social Protection & Miscellaneous Goods & Services",2025-06-30,4.438017239651014
"Personal Care, Social Protection & Miscellaneous Goods & Services",2025-07-31,4.145945449019995
"Personal Care, Social Protection & Miscellaneous Goods & Services",2025-08-31,4.0184514177915895
"Recreation, Sport & Culture",2010-01-31,
"Recreation, Sport & Culture",2010-02-28,
"Recreation, Sport & Culture",2010-03-31,
"Recreation, Sport & Culture",2010-04-30,
"Recreation, Sport & Culture",2010-05-31,
"Recreation, Sport & Culture",2010-06-30,
"Recreation, Sport & Culture",2010-07-31,
"Recreation, Sport & Culture",2010-08-31,
"Recreation, Sport & Culture",2010-09-30,
"Recreation, Sport & Culture",2010-10-31,
"Recreation, Sport & Culture",2010-11-30,
"Recreation, Sport & Culture",2010-12-31,
"Recreation, Sport & Culture",2011-01-31,-0.4469475066155096
"Recreation, Sport & Culture",2011-02-28,0.1561634327442517
"Recreation, Sport & Culture",2011-03-31,0.2130463720212868
"Recreation, Sport & Culture",2011-04-30,1.9301042071329517
"Recreation, Sport & Culture",2011-05-31,2.0055970391019766
"Recreation, Sport & Culture",2011-06-30,1.8932707682357468
"Recreation, Sport & Culture",2011-07-31,2.8713776061446774
"Recreation, Sport & Culture",2011-08-31,3.1775502338224086
"Recreation, Sport & Culture",2011-09-30,3.3739057366437106
"Recreation, Sport & Culture",2011-10-31,3.3813971887225844
"Recreation, Sport & Culture",2011-11-30,3.507396677093463
"Recreation, Sport & Culture",2011-12-31,3.5894823552884256
"Recreation, Sport & Culture",2012-01-31,3.7442516124244136
"Recreation, Sport & Culture",2012-02-29,3.1992554126845234
"Recreation, Sport & Culture",2012-03-31,3.073157738818734
"Recreation, Sport & Culture",2012-04-30,1.3716667162728506
"Recreation, Sport & Culture",2012-05-31,1.3400709278482434
"Recreation, Sport & Culture",2012-06-30,1.4888194237106398
"Recreation, Sport & Culture",2012-07-31,0.4643872670244652
"Recreation, Sport & Culture",2012-08-31,0.2417694161015026
"Recreation, Sport & Culture",2012-09-30,0.04577534330202843
"Recreation, Sport & Culture",2012-10-31,0.032921375276067505
"Recreation, Sport & Culture",2012-11-30,-0.11197565698075063
"Recreation, Sport & Culture",2012-12-31,-0.2322942950405124
"Recreation, Sport & Culture",2013-01-31,-0.30048236773189824
"Recreation, Sport & Culture",2013-02-28,-0.3196183768100346
"Recreation, Sport & Culture",2013-03-31,-0.20296150178393535
"Recreation, Sport & Culture",2013-04-30,-0.2088354157439895
"Recreation, Sport & Culture",2013-05-31,-0.24523959533174006
"Recreation, Sport & Culture",2013-06-30,-0.3034765017389147
"Recreation, Sport & Culture",2013-07-31,-0.3798589575165732
"Recreation, Sport & Culture",2013-08-31,-0.1498964963892929
"Recreation, Sport & Culture",2013-09-30,-0.1308734833295272
"Recreation, Sport & Culture",2013-10-31,-0.11259385223981452
"Recreation, Sport & Culture",2013-11-30,0.5381480654547792
"Recreation, Sport & Culture",2013-12-31,1.9785440386161603
"Recreation, Sport & Culture",2014-01-31,1.8892174736681353
"Recreation, Sport & Culture",2014-02-28,1.900817843677792
"Recreation, Sport & Culture",2014-03-31,1.8702911082747173
"Recreation, Sport & Culture",2014-04-30,1.9863669491428733
"Recreation, Sport & Culture",2014-05-31,2.0906440280674747
"Recreation, Sport & Culture",2014-06-30,2.047563782272505
"Recreation, Sport & Culture",2014-07-31,2.071638634299337
"Recreation, Sport & Culture",2014-08-31,1.924593160220943
"Recreation, Sport & Culture",2014-09-30,1.9190871944936516
"Recreation, Sport & Culture",2014-10-31,1.9433553007312323
"Recreation, Sport & Culture",2014-11-30,1.2755975802554747
"Recreation, Sport & Culture",2014-12-31,-0.06642585505778828
"Recreation, Sport & Culture",2015-01-31,0.08375258281954345
"Recreation, Sport & Culture",2015-02-28,0.17494112223246094
"Recreation, Sport & Culture",2015-03-31,0.17695076068601073
"Recreation, Sport & Culture",2015-04-30,0.978203035865588
"Recreation, Sport & Culture",2015-05-31,1.0688528443231857
"Recreation, Sport & Culture",2015-06-30,1.1943390837485017
"Recreation, Sport & Culture",2015-07-31,1.5335887289678398
"Recreation, Sport & Culture",2015-08-31,1.6054376789339297
"Recreation, Sport & Culture",2015-09-30,1.7731717859547094
"Recreation, Sport & Culture",2015-10-31,1.807015723264753
"Recreation, Sport & Culture",2015-11-30,2.0739491861176824
"Recreation, Sport & Culture",2015-12-31,2.026868176489777
"Recreation, Sport & Culture",2016-01-31,1.8539267335724197
"Recreation, Sport & Culture",2016-02-29,1.9411363005245512
"Recreation, Sport & Culture",2016-03-31,2.0144155862030404
"Recreation, Sport & Culture",2016-04-30,1.1518880443890476
"Recreation, Sport & Culture",2016-05-31,1.0768563364475423
"Recreation, Sport & Culture",2016-06-30,1.04543458876451
"Recreation, Sport & Culture",2016-07-31,0.9739195808910673
"Recreation, Sport & Culture",2016-08-31,3.2065141821541423
"Recreation, Sport & Culture",2016-09-30,3.1319654462626136
"Recreation, Sport & Culture",2016-10-31,3.156090932816538
"Recreation, Sport & Culture",2016-11-30,2.8593605628026597
"Recreation, Sport & Culture",2016-12-31,2.9034170064452485
"Recreation, Sport & Culture",2017-01-31,2.9388221502762284
"Recreation, Sport & Culture",2017-02-28,3.0235042148083204
"Recreation, Sport & Culture",2017-03-31,2.8407960922078535
"Recreation, Sport & Culture",2017-04-30,2.819311917042519
"Recreation, Sport & Culture",2017-05-31,2.845553602895823
"Recreation, Sport & Culture",2017-06-30,2.9085090388103447
"Recreation, Sport & Culture",2017-07-31,2.6813752640894988
"Recreation, Sport & Culture",2017-08-31,0.33157130026208737
"Recreation, Sport & Culture",2017-09-30,0.32465397170607296
"Recreation, Sport & Culture",2017-10-31,0.2966918375932957
"Recreation, Sport & Culture",2017-11-30,0.5495749382103503
"Recreation, Sport & Culture",2017-12-31,0.5539064862082569
"Recreation, Sport & Culture",2018-01-31,0.337359908924046
"Recreation, Sport & Culture",2018-02-28,0.3110427737693086
"Recreation, Sport & Culture",2018-03-31,0.34698445025156816
"Recreation, Sport & Culture",2018-04-30,0.5822546795782021
"Recreation, Sport & Culture",2018-05-31,0.4753928889461134
"Recreation, Sport & Culture",2018-06-30,-2.57561759574921
"Recreation, Sport & Culture",2018-07-31,-2.5839791232631706
"Recreation, Sport & Culture",2018-08-31,-2.3917711959541994
"Recreation, Sport & Culture",2018-09-30,-0.2560887211020976
"Recreation, Sport & Culture",2018-10-31,-0.17337469467518452
"Recreation, Sport & Culture",2018-11-30,-0.28975023924625243
"Recreation, Sport & Culture",2018-12-31,-0.2051347102906005
"Recreation, Sport & Culture",2019-01-31,-0.05267391044115885
"Recreation, Sport & Culture",2019-02-28,-0.2088368939757147
"Recreation, Sport & Culture",2019-03-31,-0.14069484094018853
"Recreation, Sport & Culture",2019-04-30,-0.29918647702150825
"Recreation, Sport & Culture",2019-05-31,-0.2760771623381848
"Recreation, Sport & Culture",2019-06-30,2.7792990104918784
"Recreation, Sport & Culture",2019-07-31,2.731826371996113
"Recreation, Sport & Culture",2019-08-31,2.567319382381847
"Recreation, Sport & Culture",2019-09-30,1.1153736028313939
"Recreation, Sport & Culture",2019-10-31,1.054144835154616
"Recreation, Sport & Culture",2019-11-30,1.1053677959674546
"Recreation, Sport & Culture",2019-12-31,0.9513740341918625
"Recreation, Sport & Culture",2020-01-31,1.076363851378668
"Recreation, Sport & Culture",2020-02-29,0.9410965590455144
"Recreation, Sport & Culture",2020-03-31,0.8348053710927394
"Recreation, Sport & Culture",2020-04-30,0.766096245366022
"Recreation, Sport & Culture",2020-05-31,0.7775816172977505
"Recreation, Sport & Culture",2020-06-30,0.8124310646982948
"Recreation, Sport & Culture",2020-07-31,0.9133098742771718
"Recreation, Sport & Culture",2020-08-31,0.7646475692987625
"Recreation, Sport & Culture",2020-09-30,0.06782839637348782
"Recreation, Sport & Culture",2020-10-31,0.06633197311905131
"Recreation, Sport & Culture",2020-11-30,-0.01121453298437231
"Recreation, Sport & Culture",2020-12-31,0.06830300450089906
"Recreation, Sport & Culture",2021-01-31,0.06153518204996891
"Recreation, Sport & Culture",2021-02-28,0.16351860087340242
"Recreation, Sport & Culture",2021-03-31,0.5522038233262513
"Recreation, Sport & Culture",2021-04-30,0.6880831756453154
"Recreation, Sport & Culture",2021-05-31,0.6548965102459927
"Recreation, Sport & Culture",2021-06-30,0.6096305502038033
"Recreation, Sport & Culture",2021-07-31,0.5438769926045118
"Recreation, Sport & Culture",2021-08-31,0.7403532397344911
"Recreation, Sport & Culture",2021-09-30,0.6736752480058242
"Recreation, Sport & Culture",2021-10-31,0.27235541408453384
"Recreation, Sport & Culture",2021-11-30,0.30955238543107366
"Recreation, Sport & Culture",2021-12-31,0.6119056310645042
"Recreation, Sport & Culture",2022-01-31,1.0843358209841254
"Recreation, Sport & Culture",2022-02-28,1.5775539168734045
"Recreation, Sport & Culture",2022-03-31,1.0771196107248027
"Recreation, Sport & Culture",2022-04-30,1.0644324081264749
"Recreation, Sport & Culture",2022-05-31,1.21065846065262
"Recreation, Sport & Culture",2022-06-30,1.6230359813804933
"Recreation, Sport & Culture",2022-07-31,1.8883173576000631
"Recreation, Sport & Culture",2022-08-31,1.9787579387034648
"Recreation, Sport & Culture",2022-09-30,2.1829222059536857
"Recreation, Sport & Culture",2022-10-31,2.4944779036556675
"Recreation, Sport & Culture",2022-11-30,2.732392405651603
"Recreation, Sport & Culture",2022-12-31,1.376759502804724
"Recreation, Sport & Culture",2023-01-31,1.917411893631745
"Recreation, Sport & Culture",2023-02-28,0.9949132454116902
"Recreation, Sport & Culture",2023-03-31,1.2943632203080166
"Recreation, Sport & Culture",2023-04-30,1.5768370835933756
"Recreation, Sport & Culture",2023-05-31,1.8067137283944052
"Recreation, Sport & Culture",2023-06-30,1.5719873280009518
"Recreation, Sport & Culture",2023-07-31,0.9573319837066517
"Recreation, Sport & Culture",2023-08-31,1.109508072813218
"Recreation, Sport & Culture",2023-09-30,0.7137392032743168
"Recreation, Sport & Culture",2023-10-31,0.7900898584333661
"Recreation, Sport & Culture",2023-11-30,0.5956073339549957
"Recreation, Sport & Culture",2023-12-31,2.044966085760737
"Recreation, Sport & Culture",2024-01-31,1.0182236777353872
"Recreation, Sport & Culture",2024-02-29,1.5661662514052253
"Recreation, Sport & Culture",2024-03-31,1.3625400920864692
"Recreation, Sport & Culture",2024-04-30,1.6921154970763401
"Recreation, Sport & Culture",2024-05-31,1.4597170624714648
"Recreation, Sport & Culture",2024-06-30,1.615099284993654
"Recreation, Sport & Culture",2024-07-31,2.109739752661019
"Recreation, Sport & Culture",2024-08-31,1.932463336707388
"Recreation, Sport & Culture",2024-09-30,2.1815804746140963
"Recreation, Sport & Culture",2024-10-31,2.100030624178896
"Recreation, Sport & Culture",2024-11-30,2.1383475476750835
"Recreation, Sport & Culture",2024-12-31,1.777274562895549
"Recreation, Sport & Culture",2025-01-31,1.6689077970152137
"Recreation, Sport & Culture",2025-02-28,1.5651415608009964
"Recreation, Sport & Culture",2025-03-31,1.681020695602791
"Recreation, Sport & Culture",2025-04-30,1.355476846722426
"Recreation, Sport & Culture",2025-05-31,1.1465343166742032
"Recreation, Sport & Culture",2025-06-30,1.0024792339730852
"Recreation, Sport & Culture",2025-07-31,0.9424858126186437
"Recreation, Sport & Culture",2025-08-31,1.059642788117377
Restaurant & Accommodation Services,2010-01-31,
